,Unnamed: 0,Name,client,split_seed,forest_seed,c_central,cindex_on_global_model,global_c_index_mean,global_c_index_weighted,training_samples,test_samples,concordant_pairs
172,172,5_uneven,3,1,5,0.8269726663228468,0.9069767441860463,0.8377116167813842,0.8464299546732627,75.0,25.0,113.0
173,173,5_uneven,4,1,5,0.8269726663228468,0.7432432432432432,0.8377116167813842,0.8464299546732627,93.0,31.0,162.0
174,174,5_uneven,5,1,5,0.8269726663228468,0.862914862914863,0.8377116167813842,0.8464299546732627,152.0,51.0,599.0
175,175,5_uneven,1,1,6,0.8282619907168643,0.0,0.8401751192448866,0.8492994623036255,18.0,6.0,0.0
176,176,5_uneven,2,1,6,0.8282619907168643,0.0,0.8401751192448866,0.8492994623036255,37.0,12.0,18.0
177,177,5_uneven,3,1,6,0.8282619907168643,0.9069767441860463,0.8401751192448866,0.8492994623036255,75.0,25.0,113.0
178,178,5_uneven,4,1,6,0.8282619907168643,0.7477477477477478,0.8401751192448866,0.8492994623036255,93.0,31.0,162.0
179,179,5_uneven,5,1,6,0.8282619907168643,0.8658008658008658,0.8401751192448866,0.8492994623036255,152.0,51.0,602.0
180,180,5_uneven,1,1,7,0.8259412068076328,0.0,0.8387321178018853,0.8462071366270112,18.0,6.0,0.0
181,181,5_uneven,2,1,7,0.8259412068076328,0.0,0.8387321178018853,0.8462071366270112,37.0,12.0,7.0
182,182,5_uneven,3,1,7,0.8259412068076328,0.9069767441860463,0.8387321178018853,0.8462071366270112,75.0,25.0,115.0
183,183,5_uneven,4,1,7,0.8259412068076328,0.7477477477477478,0.8387321178018853,0.8462071366270112,93.0,31.0,164.0
184,184,5_uneven,5,1,7,0.8259412068076328,0.8614718614718615,0.8387321178018853,0.8462071366270112,152.0,51.0,600.0
185,185,5_uneven,1,1,8,0.8228468282619907,0.0,0.8406707099730355,0.8444947778788731,18.0,6.0,0.0
186,186,5_uneven,2,1,8,0.8228468282619907,0.86,0.8406707099730355,0.8444947778788731,37.0,12.0,30.0
187,187,5_uneven,3,1,8,0.8228468282619907,0.9069767441860463,0.8406707099730355,0.8444947778788731,75.0,25.0,115.0
188,188,5_uneven,4,1,8,0.8228468282619907,0.7342342342342343,0.8406707099730355,0.8444947778788731,93.0,31.0,161.0
189,189,5_uneven,5,1,8,0.8228468282619907,0.8614718614718615,0.8406707099730355,0.8444947778788731,152.0,51.0,595.0
190,190,5_uneven,1,1,9,0.8238782877772047,0.0,0.8347671138368813,0.8428663986056775,18.0,6.0,0.0
191,191,5_uneven,2,1,9,0.8238782877772047,0.0,0.8347671138368813,0.8428663986056775,37.0,12.0,0.0
192,192,5_uneven,3,1,9,0.8238782877772047,0.9069767441860463,0.8347671138368813,0.8428663986056775,75.0,25.0,113.0
193,193,5_uneven,4,1,9,0.8238782877772047,0.7387387387387387,0.8347671138368813,0.8428663986056775,93.0,31.0,160.0
194,194,5_uneven,5,1,9,0.8238782877772047,0.8585858585858586,0.8347671138368813,0.8428663986056775,152.0,51.0,599.0
195,195,5_uneven,1,1,10,0.8254254770500258,0.0,0.8368115926255462,0.8449519512869729,18.0,6.0,0.0
196,196,5_uneven,2,1,10,0.8254254770500258,0.0,0.8368115926255462,0.8449519512869729,37.0,12.0,0.0
197,197,5_uneven,3,1,10,0.8254254770500258,0.9147286821705426,0.8368115926255462,0.8449519512869729,75.0,25.0,115.0
198,198,5_uneven,4,1,10,0.8254254770500258,0.7342342342342343,0.8368115926255462,0.8449519512869729,93.0,31.0,162.0
199,199,5_uneven,5,1,10,0.8254254770500258,0.8614718614718615,0.8368115926255462,0.8449519512869729,152.0,51.0,600.0
200,200,central,-1,1,1,0.853017019082001,-1.0,-1.0,-1.0,375.0,125.0,3308.0
201,201,central,-1,1,2,0.8540484785972151,-1.0,-1.0,-1.0,375.0,125.0,3312.0
202,202,central,-1,1,3,0.8517276946879835,-1.0,-1.0,-1.0,375.0,125.0,3303.0
203,203,central,-1,1,4,0.849406910778752,-1.0,-1.0,-1.0,375.0,125.0,3294.0
204,204,central,-1,1,5,0.8537906137184116,-1.0,-1.0,-1.0,375.0,125.0,3311.0
205,205,central,-1,1,6,0.8535327488396081,-1.0,-1.0,-1.0,375.0,125.0,3310.0
206,206,central,-1,1,7,0.853017019082001,-1.0,-1.0,-1.0,375.0,125.0,3308.0
207,207,central,-1,1,8,0.8540484785972151,-1.0,-1.0,-1.0,375.0,125.0,3312.0
208,208,central,-1,1,9,0.8535327488396081,-1.0,-1.0,-1.0,375.0,125.0,3310.0
209,209,central,-1,1,10,0.8499226405363589,-1.0,-1.0,-1.0,375.0,125.0,3296.0
0,0,2_even,1,2,1,0.7213556710957058,0.7021116138763197,0.7205876565160569,0.7209453820930691,188.0,62.0,937.0
1,1,2_even,2,2,1,0.7213556710957058,0.7390636991557943,0.7205876565160569,0.7209453820930691,187.0,63.0,974.0
2,2,2_even,1,2,2,0.7182746004236472,0.6975867269984917,0.7160228339520471,0.7165263410747283,188.0,62.0,926.0
3,3,2_even,2,2,2,0.7182746004236472,0.7344589409056025,0.7160228339520471,0.7165263410747283,187.0,63.0,978.0
4,4,2_even,1,2,3,0.7192374350086655,0.7043740573152338,0.7182653095478702,0.7185499962725537,188.0,62.0,932.0
5,5,2_even,2,2,3,0.7192374350086655,0.7321565617805065,0.7182653095478702,0.7185499962725537,187.0,63.0,971.0
6,6,2_even,1,2,4,0.7200077026766801,0.7021116138763197,0.7186690072451437,0.7190770814393413,188.0,62.0,930.0
7,7,2_even,2,2,4,0.7200077026766801,0.7352264006139677,0.7186690072451437,0.7190770814393413,187.0,63.0,977.0
8,8,2_even,1,2,5,0.7178894665896399,0.6998491704374057,0.7160028661089561,0.7163935443428633,188.0,62.0,928.0
9,9,2_even,2,2,5,0.7178894665896399,0.7321565617805065,0.7160028661089561,0.7163935443428633,187.0,63.0,974.0
10,10,2_even,1,2,6,0.7213556710957058,0.7088989441930619,0.7205277529867842,0.7207593540004956,188.0,62.0,935.0
11,11,2_even,2,2,6,0.7213556710957058,0.7321565617805065,0.7205277529867842,0.7207593540004956,187.0,63.0,973.0
12,12,2_even,1,2,7,0.7203928365106874,0.6968325791855203,0.7179481391706573,0.7183586886816663,188.0,62.0,933.0
13,13,2_even,2,2,7,0.7203928365106874,0.7390636991557943,0.7179481391706573,0.7183586886816663,187.0,63.0,970.0
14,14,2_even,1,2,8,0.7203928365106874,0.700603318250377,0.719449778848903,0.7199244011514891,188.0,62.0,929.0
15,15,2_even,2,2,8,0.7203928365106874,0.7382962394474291,0.719449778848903,0.7199244011514891,187.0,63.0,977.0
16,16,2_even,1,2,9,0.7186597342576545,0.702865761689291,0.7178948915890815,0.7182595223777894,188.0,62.0,925.0
